company,name-origin,ref,review,cacao,location,rating,bean,bean-origin,pur,res
Mars,Ivory Coast,544,2010,65%,U.S.A.,3.0, ,Ivory Coast,INTERMEDIO,Mars&INTERMEDIO&3.0&U.S.A.
Mars,Nigeria,544,2010,65%,U.S.A.,3.25, ,Nigeria,INTERMEDIO,Mars&INTERMEDIO&3.25&U.S.A.
Mars,"Ghana, prototype",544,2010,65%,U.S.A.,3.5,Forastero,Ghana,INTERMEDIO,Mars&INTERMEDIO&3.5&U.S.A.
Marsatta,Dominican Republic,1189,2013,74%,U.S.A.,2.25, ,Dominican Republic,INTERMEDIO,Marsatta&INTERMEDIO&2.25&U.S.A.
Marsatta,Dominican Republic,1189,2013,89%,U.S.A.,2.5, ,Dominican Republic,ALTO,Marsatta&ALTO&2.5&U.S.A.
Martin Mayer,Alto Beni,1836,2016,76%,Austria,2.75, ,Bolivia,INTERMEDIO,Martin Mayer&INTERMEDIO&2.75&Austria
Martin Mayer,Pisa,1836,2016,82%,Austria,3.0, ,Haiti,ALTO,Martin Mayer&ALTO&3.0&Austria
Martin Mayer,Tumaco,1836,2016,74%,Austria,3.25, ,Colombia,INTERMEDIO,Martin Mayer&INTERMEDIO&3.25&Austria
Mast Brothers,Guatemala,1450,2015,76%,U.S.A.,3.0, ,Guatemala,INTERMEDIO,Mast Brothers&INTERMEDIO&3.0&U.S.A.
Mast Brothers,Tanzania,1450,2015,74%,U.S.A.,3.25, ,Tanzania,INTERMEDIO,Mast Brothers&INTERMEDIO&3.25&U.S.A.
Mast Brothers,French Laundry 20th Anniversary,1359,2014,75%,U.S.A.,3.75,Blend,"Peru, Belize",INTERMEDIO,Mast Brothers&INTERMEDIO&3.75&U.S.A.
Mast Brothers,Shake Shack,959,2012,73%,U.S.A.,3.5,Blend,"Peru, Mad., Dom. Rep.",INTERMEDIO,Mast Brothers&INTERMEDIO&3.5&U.S.A.
Mast Brothers,Madagascar,999,2012,72%,U.S.A.,2.5,Trinitario,,INTERMEDIO,Mast Brothers&INTERMEDIO&2.5&U.S.A.
Mast Brothers,Chuao,999,2012,73%,U.S.A.,2.75,Trinitario,Venezuela,INTERMEDIO,Mast Brothers&INTERMEDIO&2.75&U.S.A.
Mast Brothers,Brooklyn Blend,672,2011,72%,U.S.A.,3.5, , ,INTERMEDIO,Mast Brothers&INTERMEDIO&3.5&U.S.A.
Mast Brothers,"Chuao, Med. Roast",701,2011,76%,U.S.A.,3.0,Trinitario,Venezuela,INTERMEDIO,Mast Brothers&INTERMEDIO&3.0&U.S.A.
Mast Brothers,"Chuao, Dark Roast",709,2011,70%,U.S.A.,3.0,Trinitario,Venezuela,INTERMEDIO,Mast Brothers&INTERMEDIO&3.0&U.S.A.
Mast Brothers,"Chuao, Light Roast",713,2011,81%,U.S.A.,2.75,Trinitario,Venezuela,ALTO,Mast Brothers&ALTO&2.75&U.S.A.
Mast Brothers,Moho River,773,2011,70%,U.S.A.,3.5,Trinitario,Belize,INTERMEDIO,Mast Brothers&INTERMEDIO&3.5&U.S.A.
Mast Brothers,Papua New Guinea,777,2011,71%,U.S.A.,2.75, ,Papua New Guinea,INTERMEDIO,Mast Brothers&INTERMEDIO&2.75&U.S.A.
Mast Brothers,San Martin,777,2011,75%,U.S.A.,3.0, ,Peru,INTERMEDIO,Mast Brothers&INTERMEDIO&3.0&U.S.A.
Mast Brothers,Conacado,777,2011,73%,U.S.A.,3.25, ,Dominican Republic,INTERMEDIO,Mast Brothers&INTERMEDIO&3.25&U.S.A.
Mast Brothers,"La Red de Guanconejo, N. Highlands coop",777,2011,74%,U.S.A.,3.75, ,Dominican Republic,INTERMEDIO,Mast Brothers&INTERMEDIO&3.75&U.S.A.
Mast Brothers,Patanemo,572,2010,81%,U.S.A.,2.75,Criollo,Venezuela,ALTO,Mast Brothers&ALTO&2.75&U.S.A.
Mast Brothers,Ocumare de la Costa,572,2010,75%,U.S.A.,3.0, ,Venezuela,INTERMEDIO,Mast Brothers&INTERMEDIO&3.0&U.S.A.
Mast Brothers,"Dominican Republic, Coop",572,2010,70%,U.S.A.,3.25, ,Dominican Republic,INTERMEDIO,Mast Brothers&INTERMEDIO&3.25&U.S.A.
Matale,"Malekula P., 2013",1177,2013,72%,Australia,3.5,Trinitario,Vanuatu,INTERMEDIO,Matale&INTERMEDIO&3.5&Australia
Matale,"Somia, 2013",1177,2013,68%,Australia,4.0,Trinitario,Madagascar,INTERMEDIO,Matale&INTERMEDIO&4.0&Australia
Matale,"Kulili P., 2013",1177,2013,74%,Australia,4.0,Trinitario,Papua New Guinea,INTERMEDIO,Matale&INTERMEDIO&4.0&Australia
Matale,Blend,1181,2013,70%,Australia,3.75,Trinitario,"PNG, Vanuatu, Mad",INTERMEDIO,Matale&INTERMEDIO&3.75&Australia
Maverick,Maya Mountain,1367,2014,70%,U.S.A.,3.25,Trinitario,Belize,INTERMEDIO,Maverick&INTERMEDIO&3.25&U.S.A.
Maverick,Elvesia,1367,2014,70%,U.S.A.,3.25, ,Dominican Republic,INTERMEDIO,Maverick&INTERMEDIO&3.25&U.S.A.
Maverick,Tumbes,1430,2014,82%,U.S.A.,3.25,Criollo,Peru,ALTO,Maverick&ALTO&3.25&U.S.A.
Maverick,"Morropon, Norandiono Coop, Piura",1430,2014,63%,U.S.A.,3.5,Criollo,Peru,INTERMEDIO,Maverick&INTERMEDIO&3.5&U.S.A.
Mayacama,Hispaniola,1728,2016,72%,U.S.A.,3.0, ,Domincan Republic,INTERMEDIO,Mayacama&INTERMEDIO&3.0&U.S.A.
Meadowlands,Bolivia,1287,2014,70%,U.S.A.,2.5, ,Bolivia,INTERMEDIO,Meadowlands&INTERMEDIO&2.5&U.S.A.
Meadowlands,Venezuela,1287,2014,70%,U.S.A.,2.75, ,Venezuela,INTERMEDIO,Meadowlands&INTERMEDIO&2.75&U.S.A.
Meadowlands,Belize,1287,2014,70%,U.S.A.,3.0,Trinitario,Belize,INTERMEDIO,Meadowlands&INTERMEDIO&3.0&U.S.A.
Meadowlands,"Nicaragua, w/ inbs",1291,2014,70%,U.S.A.,3.0, ,Nicaragua,INTERMEDIO,Meadowlands&INTERMEDIO&3.0&U.S.A.
Meadowlands,Dominican Republic,1291,2014,70%,U.S.A.,3.5, ,Dominican Republic,INTERMEDIO,Meadowlands&INTERMEDIO&3.5&U.S.A.
Menakao (aka Cinagra),Madagascar,837,2012,80%,Madagascar,2.5,Trinitario,Madagascar,ALTO,Menakao (aka Cinagra)&ALTO&2.5&Madagascar
Menakao (aka Cinagra),Madagascar,841,2012,72%,Madagascar,2.5,Trinitario,Madagascar,INTERMEDIO,Menakao (aka Cinagra)&INTERMEDIO&2.5&Madagascar
Mesocacao,El Salvador,1494,2015,80%,Honduras,2.75, ,El Salvador,ALTO,Mesocacao&ALTO&2.75&Honduras
Mesocacao,El Salvador,1494,2015,70%,Honduras,3.0, ,El Salvador,INTERMEDIO,Mesocacao&INTERMEDIO&3.0&Honduras
Mesocacao,Honduras,1347,2014,80%,Honduras,3.25, ,Honduras,ALTO,Mesocacao&ALTO&3.25&Honduras
Mesocacao,Honduras,1347,2014,70%,Honduras,3.5, ,Honduras,INTERMEDIO,Mesocacao&INTERMEDIO&3.5&Honduras
Mesocacao,"La Tronca, Matagalpa",1351,2014,70%,Honduras,3.25, ,Nicaragua,INTERMEDIO,Mesocacao&INTERMEDIO&3.25&Honduras
Mesocacao,"La Tronca, Matagalpa",1351,2014,80%,Honduras,3.5, ,Nicaragua,ALTO,Mesocacao&ALTO&3.5&Honduras
Metiisto,"Fazenda Sempre Firme P., Bahia",1267,2014,70%,Sweden,3.0, ,Brazil,INTERMEDIO,Metiisto&INTERMEDIO&3.0&Sweden
Metiisto,Akesson Estate,1267,2014,72%,Sweden,3.5,Trinitario,Madagascar,INTERMEDIO,Metiisto&INTERMEDIO&3.5&Sweden
Metropolitan,South America,1688,2015,70%,Amsterdam,3.5,Trinitario,South America,INTERMEDIO,Metropolitan&INTERMEDIO&3.5&Amsterdam
Michel Cluizel,"Chiapas, Mokaya P.",963,2012,66%,France,3.75, ,Mexico,INTERMEDIO,Michel Cluizel&INTERMEDIO&3.75&France
Michel Cluizel,"Carenero Superior, Concepcion",117,2007,66%,France,3.5,Trinitario,Venezuela,INTERMEDIO,Michel Cluizel&INTERMEDIO&3.5&France
Michel Cluizel,Vila Gracinda,135,2007,67%,France,3.5,Forastero,Sao Tome,INTERMEDIO,Michel Cluizel&INTERMEDIO&3.5&France
Michel Cluizel,Carre Amer,24,2006,60%,France,2.0, , ,INTERMEDIO,Michel Cluizel&INTERMEDIO&2.0&France
Michel Cluizel,Carre Grand Noir,24,2006,85%,France,2.0, , ,ALTO,Michel Cluizel&ALTO&2.0&France
Michel Cluizel,Tamarina,24,2006,70%,France,3.0,Forastero,Sao Tome,INTERMEDIO,Michel Cluizel&INTERMEDIO&3.0&France
Michel Cluizel,Los Ancones P.,24,2006,67%,France,4.0, ,Dominican Republic,INTERMEDIO,Michel Cluizel&INTERMEDIO&4.0&France
Michel Cluizel,Mangaro P.,24,2006,65%,France,4.0,Trinitario,Madagascar,INTERMEDIO,Michel Cluizel&INTERMEDIO&4.0&France
Michel Cluizel,Maralumi P.,24,2006,64%,France,4.0, ,Papua New Guinea,INTERMEDIO,Michel Cluizel&INTERMEDIO&4.0&France
Michel Cluizel,Noir Infini,81,2006,99%,France,2.0, , ,ALTO,Michel Cluizel&ALTO&2.0&France
Middlebury,Maya Mountain,1490,2015,80%,U.S.A.,3.5,Trinitario,Belize,ALTO,Middlebury&ALTO&3.5&U.S.A.
Middlebury,San Juan Estate,1490,2015,70%,U.S.A.,3.5,Trinitario,Trinidad,INTERMEDIO,Middlebury&INTERMEDIO&3.5&U.S.A.
Middlebury,Oko Caribe,1490,2015,75%,U.S.A.,3.75, ,Dominican Republic,INTERMEDIO,Middlebury&INTERMEDIO&3.75&U.S.A.
Middlebury,"Patanemo, Epoch, Donaldo",1490,2015,75%,U.S.A.,3.75, ,Venezuela,INTERMEDIO,Middlebury&INTERMEDIO&3.75&U.S.A.
Middlebury,Kokoa Kamili,1538,2015,75%,U.S.A.,3.25, ,Tanzania,INTERMEDIO,Middlebury&INTERMEDIO&3.25&U.S.A.
Middlebury,"Matagalpa, Cacao Bisiesto",1538,2015,70%,U.S.A.,3.5, ,Nicaragua,INTERMEDIO,Middlebury&INTERMEDIO&3.5&U.S.A.
Middlebury,La Red,1117,2013,75%,U.S.A.,2.5, ,Dominican Republic,INTERMEDIO,Middlebury&INTERMEDIO&2.5&U.S.A.
Middlebury,Belize,1117,2013,80%,U.S.A.,3.25,Trinitario,Belize,ALTO,Middlebury&ALTO&3.25&U.S.A.
Middlebury,Houseblend,887,2012,65%,U.S.A.,1.5, , ,INTERMEDIO,Middlebury&INTERMEDIO&1.5&U.S.A.
Middlebury,Alto Beni,887,2012,75%,U.S.A.,2.0,Criollo,Bolivia,INTERMEDIO,Middlebury&INTERMEDIO&2.0&U.S.A.
Middlebury,"Balinese, Java",887,2012,70%,U.S.A.,2.5,Criollo,Indonesia,INTERMEDIO,Middlebury&INTERMEDIO&2.5&U.S.A.
Millcreek Cacao Roasters,Ecuador,1073,2013,70%,U.S.A.,2.5,Forastero (Nacional),Ecuador,INTERMEDIO,Millcreek Cacao Roasters&INTERMEDIO&2.5&U.S.A.
Millcreek Cacao Roasters,Ecuador,825,2012,70%,U.S.A.,3.5, ,Ecuador,INTERMEDIO,Millcreek Cacao Roasters&INTERMEDIO&3.5&U.S.A.
Mindo,Ecuador,607,2010,67%,U.S.A.,2.75, ,Ecuador,INTERMEDIO,Mindo&INTERMEDIO&2.75&U.S.A.
Mindo,Ecuador,607,2010,77%,U.S.A.,2.75, ,Ecuador,INTERMEDIO,Mindo&INTERMEDIO&2.75&U.S.A.
Minimal,"Acul-du-Nord, 2015",1920,2016,70%,Japan,3.5,"Criollo, Trinitario",Haiti,INTERMEDIO,Minimal&INTERMEDIO&3.5&Japan
Mission,"Fazenda Camboa, Bahia",1880,2016,75%,Brazil,3.75, ,Brazil,INTERMEDIO,Mission&INTERMEDIO&3.75&Brazil
Mission,"Bahia, Fazenda Venturosa",1626,2015,70%,Brazil,3.5,Forastero (Parazinho),Brazil,INTERMEDIO,Mission&INTERMEDIO&3.5&Brazil
Mita,Tumaco,955,2012,65%,Colombia,2.5, ,Colombia,INTERMEDIO,Mita&INTERMEDIO&2.5&Colombia
Moho,"Toledo District, w/ nibs",1026,2013,73%,U.S.A.,3.25,Trinitario,Belize,INTERMEDIO,Moho&INTERMEDIO&3.25&U.S.A.
Moho,Toledo District,1030,2013,72%,U.S.A.,3.0,Trinitario,Belize,INTERMEDIO,Moho&INTERMEDIO&3.0&U.S.A.
Moho,"Umoho R., Toledo District, San Felipe",607,2010,67%,U.S.A.,2.75,Trinitario,Belize,INTERMEDIO,Moho&INTERMEDIO&2.75&U.S.A.
Molucca,La Red,1614,2015,70%,U.S.A.,3.0, ,Domincan Republic,INTERMEDIO,Molucca&INTERMEDIO&3.0&U.S.A.
Molucca,Indonesia,1618,2015,70%,U.S.A.,2.75, ,Indonesia,INTERMEDIO,Molucca&INTERMEDIO&2.75&U.S.A.
Molucca,Peru,1618,2015,70%,U.S.A.,3.25, ,Peru,INTERMEDIO,Molucca&INTERMEDIO&3.25&U.S.A.
Momotombo,Matagalpa,661,2011,70%,Nicaragua,2.75, ,Nicaragua,INTERMEDIO,Momotombo&INTERMEDIO&2.75&Nicaragua
Momotombo,Mombacho,661,2011,70%,Nicaragua,2.75, ,Nicaragua,INTERMEDIO,Momotombo&INTERMEDIO&2.75&Nicaragua
Momotombo,Oscuro,772,2011,70%,Nicaragua,3.25, ,Nicaragua,INTERMEDIO,Momotombo&INTERMEDIO&3.25&Nicaragua
Monarque,Oko Caribe,1812,2016,72%,Canada,3.5, ,Dominican Republic,INTERMEDIO,Monarque&INTERMEDIO&3.5&Canada
Monsieur Truffe,Papaua New Guinea,1391,2014,70%,Australia,3.25, ,Papua New Guinea,INTERMEDIO,Monsieur Truffe&INTERMEDIO&3.25&Australia
Montecristi,Manabi,1654,2015,70%,Ecuador,3.25, ,Ecuador,INTERMEDIO,Montecristi&INTERMEDIO&3.25&Ecuador
Montecristi,Manabi,1654,2015,63%,Ecuador,3.5, ,Ecuador,INTERMEDIO,Montecristi&INTERMEDIO&3.5&Ecuador
Montecristi,Manabi,1658,2015,85%,Ecuador,3.5, ,Ecuador,ALTO,Montecristi&ALTO&3.5&Ecuador
Muchomas (Mesocacao),Nicaragua,1462,2015,70%,U.S.A.,3.5, ,Nicaragua,INTERMEDIO,Muchomas (Mesocacao)&INTERMEDIO&3.5&U.S.A.
Muchomas (Mesocacao),Nicaragua,1462,2015,80%,U.S.A.,3.5, ,Nicaragua,ALTO,Muchomas (Mesocacao)&ALTO&3.5&U.S.A.
Mutari,"Kokoa Kamili, batch 1 SRB",1896,2016,68%,U.S.A.,2.75, ,Tanzania,INTERMEDIO,Mutari&INTERMEDIO&2.75&U.S.A.
Mutari,"Oko Caribe, batch 1 SRB",1896,2016,71%,U.S.A.,2.75, ,Domincan Republic,INTERMEDIO,Mutari&INTERMEDIO&2.75&U.S.A.
Mutari,"Ambanja, batch 1 SRB",1900,2016,68%,U.S.A.,2.75, ,Madagascar,INTERMEDIO,Mutari&INTERMEDIO&2.75&U.S.A.
Mutari,"Tien Giang, batch 1 SRB",1900,2016,80%,U.S.A.,3.0,Trinitario,Vietnam,ALTO,Mutari&ALTO&3.0&U.S.A.
Nahua,"Costa Rica, Oscuro",1049,2013,58%,Costa Rica,2.5, ,Costa Rica,BAJO,Nahua&BAJO&2.5&Costa Rica
Nahua,"Costa Rica, Oscuro",1049,2013,70%,Costa Rica,3.0, ,Costa Rica,INTERMEDIO,Nahua&INTERMEDIO&3.0&Costa Rica
Naive,Trinidad & Tobago,1046,2013,70%,Lithuania,3.75, ,"Trinidad, Tobago",INTERMEDIO,Naive&INTERMEDIO&3.75&Lithuania
Naive,"Maranon Canyon, Fortunato No. 4",1133,2013,78%,Lithuania,3.75,Forastero (Nacional),Peru,INTERMEDIO,Naive&INTERMEDIO&3.75&Lithuania
Naive,Grenada,867,2012,71%,Lithuania,2.5,Trinitario,Grenada,INTERMEDIO,Naive&INTERMEDIO&2.5&Lithuania
Na�ve,Nicaragua,1379,2014,70%,Lithuania,3.25,Criollo,Nicaragua,INTERMEDIO,Na�ve&INTERMEDIO&3.25&Lithuania
Na�ve,Chuao,1399,2014,75%,Lithuania,2.75,Trinitario,Venezuela,INTERMEDIO,Na�ve&INTERMEDIO&2.75&Lithuania
Na�ve,Barinas,1399,2014,70%,Lithuania,3.0, ,Venezuela,INTERMEDIO,Na�ve&INTERMEDIO&3.0&Lithuania
Nanea,Criollo Blend,1007,2013,85%,U.S.A.,3.5, ,Hawaii,ALTO,Nanea&ALTO&3.5&U.S.A.
Nathan Miller,Peru,1403,2014,72%,U.S.A.,2.25, ,Peru,INTERMEDIO,Nathan Miller&INTERMEDIO&2.25&U.S.A.
Nathan Miller,Hispaniola,1403,2014,70%,U.S.A.,2.5, ,Dominican Republic,INTERMEDIO,Nathan Miller&INTERMEDIO&2.5&U.S.A.
Nathan Miller,Madagascar,1403,2014,73.5%,U.S.A.,2.5,Trinitario,Madagascar,INTERMEDIO,Nathan Miller&INTERMEDIO&2.5&U.S.A.
Nathan Miller,Ghana,1403,2014,70%,U.S.A.,3.5,Forastero,Ghana,INTERMEDIO,Nathan Miller&INTERMEDIO&3.5&U.S.A.
Neuhaus (Callebaut),Papua New Guinea,531,2010,70%,Belgium,2.5,Criollo,Papua New Guinea,INTERMEDIO,Neuhaus (Callebaut)&INTERMEDIO&2.5&Belgium
Neuhaus (Callebaut),Manickchand Estate,230,2008,67%,Belgium,3.75,Trinitario,Trinidad,INTERMEDIO,Neuhaus (Callebaut)&INTERMEDIO&3.75&Belgium
Neuhaus (Callebaut),Dark,135,2007,73%,Belgium,1.0, , ,INTERMEDIO,Neuhaus (Callebaut)&INTERMEDIO&1.0&Belgium
Neuhaus (Callebaut),West Africa,15,2006,73%,Belgium,2.0,Forastero,West Africa,INTERMEDIO,Neuhaus (Callebaut)&INTERMEDIO&2.0&Belgium
Neuhaus (Callebaut),Sao Tome,15,2006,75%,Belgium,2.75,Forastero,Sao Tome,INTERMEDIO,Neuhaus (Callebaut)&INTERMEDIO&2.75&Belgium
Neuhaus (Callebaut),Ocumare,24,2006,71%,Belgium,3.0,Criollo,Venezuela,INTERMEDIO,Neuhaus (Callebaut)&INTERMEDIO&3.0&Belgium
Nibble,Patanemo,1526,2015,72%,U.S.A.,2.25,Criollo,Venezuela,INTERMEDIO,Nibble&INTERMEDIO&2.25&U.S.A.
Nibble,Elvesia P.,1526,2015,72%,U.S.A.,2.75,Trinitario,Dominican Republic,INTERMEDIO,Nibble&INTERMEDIO&2.75&U.S.A.
Nibble,"Ambanja, Sambirano Valley",1526,2015,72%,U.S.A.,3.0,Trinitario,Madagascar,INTERMEDIO,Nibble&INTERMEDIO&3.0&U.S.A.
Nibble,Tumbes,1526,2015,72%,U.S.A.,3.0,Criollo,Peru,INTERMEDIO,Nibble&INTERMEDIO&3.0&U.S.A.
Night Owl,Peru,1022,2013,75%,U.S.A.,2.75, ,Peru,INTERMEDIO,Night Owl&INTERMEDIO&2.75&U.S.A.
Night Owl,Ecuador,1022,2013,75%,U.S.A.,3.5, ,Ecuador,INTERMEDIO,Night Owl&INTERMEDIO&3.5&U.S.A.
Noble Bean aka Jerjobo,Ghana,1295,2014,75%,U.S.A.,3.0,Forastero,Ghana,INTERMEDIO,Noble Bean aka Jerjobo&INTERMEDIO&3.0&U.S.A.
Noble Bean aka Jerjobo,Moho Valley,1299,2014,75%,U.S.A.,3.0,Trinitario,Belize,INTERMEDIO,Noble Bean aka Jerjobo&INTERMEDIO&3.0&U.S.A.
Noble Bean aka Jerjobo,Maranon Canyon,1299,2014,75%,U.S.A.,3.25,Forastero (Nacional),Peru,INTERMEDIO,Noble Bean aka Jerjobo&INTERMEDIO&3.25&U.S.A.
Noir d' Ebine,Venezuela,837,2012,70%,U.S.A.,3.0, ,Venezuela,INTERMEDIO,Noir d' Ebine&INTERMEDIO&3.0&U.S.A.
Noir d' Ebine,Ecuador,841,2012,70%,U.S.A.,3.0, ,Ecuador,INTERMEDIO,Noir d' Ebine&INTERMEDIO&3.0&U.S.A.
Nova Monda,"La Patriota, cacao Indio, purple label",931,2012,70%,Nicaragua,3.0, ,Nicaragua,INTERMEDIO,Nova Monda&INTERMEDIO&3.0&Nicaragua
Nova Monda,"La Dalia, Matagalpa,cacao Bisesto,green label",935,2012,75%,Niacragua,2.75, ,Nicaragua,INTERMEDIO,Nova Monda&INTERMEDIO&2.75&Niacragua
Nova Monda,"Punta Galera, cacao Nacional, gold label",935,2012,80%,Nicaragua,3.25,Forastero (Nacional),Ecuador,ALTO,Nova Monda&ALTO&3.25&Nicaragua
Nuance,"Ghana, 2013",1454,2015,70%,U.S.A.,3.75,Forastero,Ghana,INTERMEDIO,Nuance&INTERMEDIO&3.75&U.S.A.
Nuance,"Ecuador, 2013",1458,2015,70%,U.S.A.,2.75,Trinitario,Ecuador,INTERMEDIO,Nuance&INTERMEDIO&2.75&U.S.A.
Nuance,"Canoabo, 2013",1458,2015,70%,U.S.A.,3.0,Criollo,Venezuela,INTERMEDIO,Nuance&INTERMEDIO&3.0&U.S.A.
Nuance,"Sambirano Valley, 2012",1458,2015,70%,U.S.A.,3.5,Trinitario,Madagascar,INTERMEDIO,Nuance&INTERMEDIO&3.5&U.S.A.
Nuance,La Red,1470,2015,70%,U.S.A.,3.75, ,Dominican Republic,INTERMEDIO,Nuance&INTERMEDIO&3.75&U.S.A.
Nugali,Fazenda Leolinda,1876,2016,70%,Brazil,3.5,Trinitario (Scavina),Brazil,INTERMEDIO,Nugali&INTERMEDIO&3.5&Brazil
Oakland Chocolate Co.,Jamaica,478,2010,70%,U.S.A.,2.5,Trinitario,Jamaica,INTERMEDIO,Oakland Chocolate Co.&INTERMEDIO&2.5&U.S.A.
Obolo,Pangoa,1638,2015,70%,Chile,3.75,Criollo,Peru,INTERMEDIO,Obolo&INTERMEDIO&3.75&Chile
Obolo,"Pangoa, w/ nibs",1638,2015,70%,Chile,3.75,Criollo,Peru,INTERMEDIO,Obolo&INTERMEDIO&3.75&Chile
Ocelot,Virunga,1558,2015,70%,Scotland,3.75,Forastero,Congo,INTERMEDIO,Ocelot&INTERMEDIO&3.75&Scotland
Ocelot,Piura,1558,2015,75%,Scotland,4.0,Criollo,Peru,INTERMEDIO,Ocelot&INTERMEDIO&4.0&Scotland
Ocho,Sang Yum Coop,1760,2016,100%,New Zealand,2.75, ,Samoa,PURO,Ocho&PURO&2.75&New Zealand
Ocho,Sang Yum Coop,1760,2016,70%,New Zealand,3.5, ,Samoa,INTERMEDIO,Ocho&INTERMEDIO&3.5&New Zealand
Ocho,"PNG, Devotion",1411,2014,66%,New Zealand,2.75, ,Papua New Guinea,INTERMEDIO,Ocho&INTERMEDIO&2.75&New Zealand
Ocho,"PNG, Revolution",1411,2014,70%,New Zealand,3.0, ,Papua New Guinea,INTERMEDIO,Ocho&INTERMEDIO&3.0&New Zealand
Ocho,"PNG, Voodoo",1411,2014,88%,New Zealand,3.25, ,Papua New Guinea,ALTO,Ocho&ALTO&3.25&New Zealand
Ocho,"PNG, Nib Bar",1411,2014,74%,New Zealand,3.5, ,Papua New Guinea,INTERMEDIO,Ocho&INTERMEDIO&3.5&New Zealand
Ohiyo,"San Juan Estate, Gran Couva",1594,2015,70%,U.S.A.,2.75,Trinitario,Trinidad,INTERMEDIO,Ohiyo&INTERMEDIO&2.75&U.S.A.
Ohiyo,Tanzania,1598,2015,70%,U.S.A.,3.0, ,Tanzania,INTERMEDIO,Ohiyo&INTERMEDIO&3.0&U.S.A.
Oialla by Bojessen (Malmo),"Sylvestre, Oialla",761,2011,70%,Germany,3.5,Criollo,Bolivia,INTERMEDIO,Oialla by Bojessen (Malmo)&INTERMEDIO&3.5&Germany
Olive and Sinclair,Dominican Republic prototype,486,2010,72%,U.S.A.,3.0, ,Dominican Republic,INTERMEDIO,Olive and Sinclair&INTERMEDIO&3.0&U.S.A.
Olive and Sinclair,Ghana prototype,486,2010,72%,U.S.A.,3.0,Forastero,Ghana,INTERMEDIO,Olive and Sinclair&INTERMEDIO&3.0&U.S.A.
Olive and Sinclair,Dark 67,457,2009,67%,U.S.A.,2.75, ,"Ghana, Domin. Rep",INTERMEDIO,Olive and Sinclair&INTERMEDIO&2.75&U.S.A.
Olive and Sinclair,Dark 75,457,2009,75%,U.S.A.,3.0, ,"Ghana, Domin. Rep",INTERMEDIO,Olive and Sinclair&INTERMEDIO&3.0&U.S.A.
Olivia,Carribean-Raw,688,2011,76%,Canada,2.0, ,Carribean,INTERMEDIO,Olivia&INTERMEDIO&2.0&Canada
Olivia,Carribean,688,2011,76%,Canada,2.75, ,Carribean,INTERMEDIO,Olivia&INTERMEDIO&2.75&Canada
Olivia,Carribean,688,2011,85%,Canada,2.75, ,Carribean,ALTO,Olivia&ALTO&2.75&Canada
Olivia,Carribean-Raw,688,2011,85%,Canada,3.0, ,Carribean,ALTO,Olivia&ALTO&3.0&Canada
Omanhene,Ghana,693,2011,80%,Ghana,2.75,Forastero,Ghana,ALTO,Omanhene&ALTO&2.75&Ghana
Omnom,"Kakao Kamili, Kilombero Valley",1816,2016,70%,Iceland,3.75,Trinitario,Tanzania,INTERMEDIO,Omnom&INTERMEDIO&3.75&Iceland
Omnom,Papua New Guinea,1247,2014,70%,Iceland,3.0, ,Papua New Guinea,INTERMEDIO,Omnom&INTERMEDIO&3.0&Iceland
Omnom,Madagascar,1247,2014,66%,Iceland,3.5,Trinitario,Madagascar,INTERMEDIO,Omnom&INTERMEDIO&3.5&Iceland
organicfair,Maya Mountain,1161,2013,74%,Canada,2.75,Trinitario,Belize,INTERMEDIO,organicfair&INTERMEDIO&2.75&Canada
organicfair,La Red,1165,2013,72%,Canada,2.75, ,Dominican Republic,INTERMEDIO,organicfair&INTERMEDIO&2.75&Canada
organicfair,Nicaraqua,1165,2013,72%,Canada,2.75,Trinitario,Nicaragua,INTERMEDIO,organicfair&INTERMEDIO&2.75&Canada
organicfair,Caribe,1165,2013,72%,Canada,3.0, ,Dominican Republic,INTERMEDIO,organicfair&INTERMEDIO&3.0&Canada
organicfair,Mindo,1165,2013,72%,Canada,3.0,Trinitario,Ecuador,INTERMEDIO,organicfair&INTERMEDIO&3.0&Canada
Original Beans (Felchlin),Papua Kerafat,1438,2014,68%,Switzerland,2.75, ,Papua New Guinea,INTERMEDIO,Original Beans (Felchlin)&INTERMEDIO&2.75&Switzerland
Original Beans (Felchlin),"Grand Cru Blend No.1, 5 yr. Anniversary Ed",1442,2014,80%,Switzerland,3.25,Blend, ,ALTO,Original Beans (Felchlin)&ALTO&3.25&Switzerland
Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R. 24hr c.",733,2011,66%,Switzerland,3.75, ,Bolivia,INTERMEDIO,Original Beans (Felchlin)&INTERMEDIO&3.75&Switzerland
Original Beans (Felchlin),"D.R. Congo, Cru Virunga",331,2009,70%,Switzerland,3.0,Forastero,Congo,INTERMEDIO,Original Beans (Felchlin)&INTERMEDIO&3.0&Switzerland
Original Beans (Felchlin),"Piura, Apotequil, ""Porcelana"" 72hr c.",341,2009,75%,Switzerland,3.0,Criollo,Peru,INTERMEDIO,Original Beans (Felchlin)&INTERMEDIO&3.0&Switzerland
Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R., 60hr c.",341,2009,68%,Switzerland,3.25, ,Bolivia,INTERMEDIO,Original Beans (Felchlin)&INTERMEDIO&3.25&Switzerland
